date,DXY,VIX,VXN,US10YT,DJI,SPX,NDX,IXIC
2022-01-25 06:00:00,95.961,29.9,35.55,1.7724,34364.5,4410.13,14509.582,13855.129
2022-01-25 05:00:00,95.933,29.9,35.55,1.767,34364.5,4410.13,14509.582,13855.129
2022-01-25 04:00:00,95.934,29.9,35.55,1.7759,34364.5,4410.13,14509.582,13855.129
2022-01-25 03:00:00,95.869,29.9,35.55,1.7706,34364.5,4410.13,14509.582,13855.129
2022-01-25 02:00:00,95.892,29.9,35.55,1.7759,34364.5,4410.13,14509.582,13855.129
2022-01-25 01:00:00,95.893,29.9,35.55,1.7742,34364.5,4410.13,14509.582,13855.129
2022-01-25 00:00:00,95.921,29.55,35.35,1.7653,34375.6,4411.87,14517.1,13861.961
2022-01-24 23:00:00,95.918,33.28,39.13,1.7351,33717.79,4319.13,14171.897,13536.166
2022-01-24 22:00:00,95.878,33.11,38.87,1.7262,33773.3,4327.23,14190.498,13549.174
2022-01-24 21:00:00,95.92,36.43,41.84,1.7227,33434.86,4267.86,13937.159,13298.682
2022-01-24 20:00:00,96.047,35.91,41.45,1.7245,33476.27,4270.14,13938.386,13283.591
2022-01-24 19:00:00,96.023,33.59,38.9,1.7227,33675.6,4300.61,14097.03,13418.663
2022-01-24 18:00:00,96.056,35.56,39.74,1.7174,33667.45,4304.2,14108.431,13428.835
2022-01-24 17:00:00,96.049,32.88,34.06,1.7227,34265.37,4397.94,14438.4,13768.922
2022-01-24 16:00:00,96.006,30.83,34.06,1.7387,34265.37,4397.94,14438.4,13768.922
2022-01-24 15:00:00,95.954,30.18,34.06,1.7404,34265.37,4397.94,14438.4,13768.922
2022-01-24 14:00:00,95.852,30.42,34.06,1.7262,34265.37,4397.94,14438.4,13768.922
2022-01-24 13:00:00,95.758,29.05,34.06,1.728,34265.37,4397.94,14438.4,13768.922
2022-01-24 12:00:00,95.767,28.75,34.06,1.7351,34265.37,4397.94,14438.4,13768.922
2022-01-24 11:00:00,95.763,28.85,34.06,1.7599,34265.37,4397.94,14438.4,13768.922
2022-01-24 10:00:00,95.768,28.85,34.06,1.7653,34265.37,4397.94,14438.4,13768.922
2022-01-24 09:00:00,95.785,28.85,34.06,1.7742,34265.37,4397.94,14438.4,13768.922
2022-01-24 08:00:00,95.723,28.85,34.06,1.7776,34265.37,4397.94,14438.4,13768.922
2022-01-24 07:00:00,95.727,28.85,34.06,1.7758,34265.37,4397.94,14438.4,13768.922
2022-01-24 06:00:00,95.702,28.85,34.06,1.7741,34265.37,4397.94,14438.4,13768.922
2022-01-24 05:00:00,95.684,28.85,34.06,1.7776,34265.37,4397.94,14438.4,13768.922
2022-01-24 04:00:00,95.678,28.85,34.06,1.7741,34265.37,4397.94,14438.4,13768.922
2022-01-24 03:00:00,95.654,28.85,34.06,1.7723,34265.37,4397.94,14438.4,13768.922
2022-01-24 02:00:00,95.636,28.85,34.06,1.7705,34265.37,4397.94,14438.4,13768.922
2022-01-22 05:00:00,95.636,28.85,34.06,1.7705,34265.37,4397.94,14438.4,13768.922
2022-01-22 04:00:00,95.636,28.85,34.06,1.7705,34265.37,4397.94,14438.4,13768.922
2022-01-22 03:00:00,95.636,28.85,34.06,1.7705,34265.37,4397.94,14438.4,13768.922
2022-01-22 02:00:00,95.636,28.85,34.06,1.7705,34265.37,4397.94,14438.4,13768.922
2022-01-22 01:00:00,95.636,28.85,34.06,1.7616,34265.37,4397.94,14438.4,13768.922
2022-01-22 00:00:00,95.65,29.23,33.74,1.7492,34268.57,4397.87,14433.194,13764.865
2022-01-21 23:00:00,95.642,28.31,32.89,1.7474,34341.4,4413.38,14524.362,13852.303
2022-01-21 22:00:00,95.606,27.81,32.73,1.7563,34509.17,4436.24,14624.227,13945.467
2022-01-21 21:00:00,95.602,26.88,31.88,1.751,34529.89,4442.85,14656.849,13974.506
2022-01-21 20:00:00,95.599,26.56,30.86,1.7616,34659.4,4459.38,14709.753,14024.074
2022-01-21 19:00:00,95.586,26.83,31.58,1.7598,34787.67,4475.08,14777.286,14088.9
2022-01-21 18:00:00,95.554,27.11,32.27,1.7492,34654.0,4450.74,14663.581,13979.983
2022-01-21 17:00:00,95.535,26.89,30.61,1.7669,34715.39,4482.73,14846.456,14154.02
2022-01-21 16:00:00,95.623,26.94,30.61,1.7741,34715.39,4482.73,14846.456,14154.02
2022-01-21 15:00:00,95.686,26.53,30.61,1.7919,34715.39,4482.73,14846.456,14154.02
2022-01-21 14:00:00,95.617,26.03,30.61,1.7919,34715.39,4482.73,14846.456,14154.02
2022-01-21 13:00:00,95.631,26.1,30.61,1.7901,34715.39,4482.73,14846.456,14154.02
2022-01-21 12:00:00,95.658,26.27,30.61,1.7972,34715.39,4482.73,14846.456,14154.02
2022-01-21 11:00:00,95.68,25.59,30.61,1.7812,34715.39,4482.73,14846.456,14154.02
2022-01-21 10:00:00,95.668,25.59,30.61,1.7829,34715.39,4482.73,14846.456,14154.02
2022-01-21 09:00:00,95.695,25.59,30.61,1.7758,34715.39,4482.73,14846.456,14154.02
2022-01-21 08:00:00,95.696,25.59,30.61,1.772,34715.39,4482.73,14846.456,14154.02
2022-01-21 07:00:00,95.687,25.59,30.61,1.7737,34715.39,4482.73,14846.456,14154.02
2022-01-21 06:00:00,95.617,25.59,30.61,1.7702,34715.39,4482.73,14846.456,14154.02
2022-01-21 05:00:00,95.734,25.59,30.61,1.7702,34715.39,4482.73,14846.456,14154.02
2022-01-21 04:00:00,95.814,25.59,30.61,1.7773,34715.39,4482.73,14846.456,14154.02
2022-01-21 03:00:00,95.77,25.59,30.61,1.7933,34715.39,4482.73,14846.456,14154.02
2022-01-21 02:00:00,95.78,25.59,30.61,1.8111,34715.39,4482.73,14846.456,14154.02
2022-01-21 01:00:00,95.788,25.59,30.61,1.8058,34715.39,4482.73,14846.456,14154.02
2022-01-21 00:00:00,95.85,25.6,30.01,1.8218,34707.22,4482.27,14847.439,14154.94
2022-01-20 23:00:00,95.735,23.0,28.11,1.8343,35157.18,4547.85,15100.922,14398.408
2022-01-20 22:00:00,95.688,22.27,27.61,1.8361,35251.91,4567.91,15192.411,14490.49
2022-01-20 21:00:00,95.625,22.14,27.49,1.8361,35343.33,4582.55,15258.217,14554.152
2022-01-20 20:00:00,95.553,21.97,27.19,1.8379,35417.04,4590.38,15296.535,14593.194
2022-01-20 19:00:00,95.453,21.94,27.29,1.8325,35448.04,4595.91,15323.647,14621.467
2022-01-20 18:00:00,95.507,22.2,27.61,1.8272,35367.81,4581.7,15284.009,14562.193
2022-01-20 17:00:00,95.485,22.95,29.02,1.829,35028.65,4532.76,15047.842,14340.255
2022-01-20 16:00:00,95.611,23.11,29.02,1.8343,35028.65,4532.76,15047.842,14340.255
2022-01-20 15:00:00,95.602,23.07,29.02,1.8325,35028.65,4532.76,15047.842,14340.255
2022-01-20 14:00:00,95.563,23.3,29.02,1.8361,35028.65,4532.76,15047.842,14340.255
2022-01-20 13:00:00,95.539,23.4,29.02,1.8343,35028.65,4532.76,15047.842,14340.255
2022-01-20 12:00:00,95.507,23.54,29.02,1.8415,35028.65,4532.76,15047.842,14340.255
2022-01-20 11:00:00,95.484,23.85,29.02,1.8487,35028.65,4532.76,15047.842,14340.255
2022-01-20 10:00:00,95.543,23.85,29.02,1.8522,35028.65,4532.76,15047.842,14340.255
2022-01-20 09:00:00,95.555,23.85,29.02,1.8594,35028.65,4532.76,15047.842,14340.255
2022-01-20 08:00:00,95.543,23.85,29.02,1.8557,35028.65,4532.76,15047.842,14340.255
2022-01-20 07:00:00,95.528,23.85,29.02,1.8521,35028.65,4532.76,15047.842,14340.255
2022-01-20 06:00:00,95.507,23.85,29.02,1.8521,35028.65,4532.76,15047.842,14340.255
2022-01-20 05:00:00,95.471,23.85,29.02,1.8414,35028.65,4532.76,15047.842,14340.255
2022-01-20 04:00:00,95.53,23.85,29.02,1.8485,35028.65,4532.76,15047.842,14340.255
2022-01-20 03:00:00,95.617,23.85,29.02,1.8611,35028.65,4532.76,15047.842,14340.255
2022-01-20 02:00:00,95.606,23.85,29.02,1.8539,35028.65,4532.76,15047.842,14340.255
2022-01-20 01:00:00,95.604,23.85,29.02,1.8664,35028.65,4532.76,15047.842,14340.255
2022-01-20 00:00:00,95.567,23.99,29.25,1.8467,35035.41,4533.11,15046.956,14339.351
2022-01-19 23:00:00,95.51,22.62,28.15,1.8271,35243.53,4569.28,15200.181,14482.694
2022-01-19 22:00:00,95.535,22.48,28.08,1.8306,35315.15,4579.79,15263.786,14540.801
2022-01-19 21:00:00,95.556,22.38,28.2,1.8396,35432.04,4595.76,15322.257,14598.854
2022-01-19 20:00:00,95.563,23.02,28.86,1.8449,35417.4,4582.24,15204.848,14491.42
2022-01-19 19:00:00,95.583,23.1,29.18,1.8503,35348.33,4577.92,15211.307,14493.176
2022-01-19 18:00:00,95.559,22.11,28.21,1.8539,35518.29,4609.64,15375.497,14653.003
2022-01-19 17:00:00,95.579,22.1,29.36,1.8646,35368.47,4577.11,15210.758,14506.897
2022-01-19 16:00:00,95.642,22.17,29.36,1.879,35368.47,4577.11,15210.758,14506.897
2022-01-19 15:00:00,95.606,22.1,29.36,1.8862,35368.47,4577.11,15210.758,14506.897
2022-01-19 14:00:00,95.558,22.31,29.36,1.8844,35368.47,4577.11,15210.758,14506.897
2022-01-19 13:00:00,95.619,22.39,29.36,1.8898,35368.47,4577.11,15210.758,14506.897
2022-01-19 12:00:00,95.685,22.71,29.36,1.8898,35368.47,4577.11,15210.758,14506.897
2022-01-19 11:00:00,95.71,22.79,29.36,1.888,35368.47,4577.11,15210.758,14506.897
2022-01-19 10:00:00,95.65,22.79,29.36,1.8772,35368.47,4577.11,15210.758,14506.897
2022-01-19 09:00:00,95.662,22.79,29.36,1.879,35368.47,4577.11,15210.758,14506.897
2022-01-19 08:00:00,95.679,22.79,29.36,1.8789,35368.47,4577.11,15210.758,14506.897
2022-01-19 07:00:00,95.72,22.79,29.36,1.8807,35368.47,4577.11,15210.758,14506.897
2022-01-19 06:00:00,95.758,22.79,29.36,1.8878,35368.47,4577.11,15210.758,14506.897
2022-01-19 05:00:00,95.756,22.79,29.36,1.8824,35368.47,4577.11,15210.758,14506.897
2022-01-19 04:00:00,95.741,22.79,29.36,1.8771,35368.47,4577.11,15210.758,14506.897
2022-01-19 03:00:00,95.726,22.79,29.36,1.8717,35368.47,4577.11,15210.758,14506.897
2022-01-19 02:00:00,95.729,22.79,29.36,1.8753,35368.47,4577.11,15210.758,14506.897
2022-01-19 01:00:00,95.738,22.79,29.36,1.8771,35368.47,4577.11,15210.758,14506.897
2022-01-19 00:00:00,95.798,22.89,29.16,1.8753,35387.41,4578.88,15218.977,14514.707
2022-01-18 23:00:00,95.732,21.87,28.54,1.8681,35499.98,4599.74,15322.654,14618.761
2022-01-18 22:00:00,95.767,22.44,29.23,1.8556,35422.88,4586.52,15277.233,14568.555
2022-01-18 21:00:00,95.809,22.83,29.77,1.8591,35271.05,4573.21,15266.891,14560.919
2022-01-18 20:00:00,95.718,22.05,28.65,1.8395,35417.22,4596.08,15355.768,14645.914
2022-01-18 19:00:00,95.658,22.31,29.08,1.843,35377.49,4590.97,15328.899,14627.072
2022-01-18 18:00:00,95.518,22.23,29.35,1.8323,35381.66,4597.8,15349.398,14653.8
2022-01-18 17:00:00,95.445,21.58,25.72,1.8234,35911.81,4662.85,15611.594,14893.753
2022-01-18 16:00:00,95.436,21.44,25.72,1.8109,35911.81,4662.85,15611.594,14893.753
2022-01-18 15:00:00,95.396,21.67,25.72,1.8145,35911.81,4662.85,15611.594,14893.753
2022-01-18 14:00:00,95.388,21.69,25.72,1.8145,35911.81,4662.85,15611.594,14893.753
2022-01-18 13:00:00,95.359,21.6,25.72,1.8287,35911.81,4662.85,15611.594,14893.753
2022-01-18 12:00:00,95.334,21.26,25.72,1.8305,35911.81,4662.85,15611.594,14893.753
2022-01-18 11:00:00,95.324,19.19,25.72,1.827,35911.81,4662.85,15611.594,14893.753
2022-01-18 10:00:00,95.308,19.19,25.72,1.8323,35911.81,4662.85,15611.594,14893.753
2022-01-18 09:00:00,95.341,19.19,25.72,1.8395,35911.81,4662.85,15611.594,14893.753
2022-01-18 08:00:00,95.317,19.19,25.72,1.8358,35911.81,4662.85,15611.594,14893.753
2022-01-18 07:00:00,95.399,19.19,25.72,1.8519,35911.81,4662.85,15611.594,14893.753
2022-01-18 06:00:00,95.176,19.19,25.72,1.8233,35911.81,4662.85,15611.594,14893.753
2022-01-18 05:00:00,95.132,19.19,25.72,1.8161,35911.81,4662.85,15611.594,14893.753
2022-01-18 04:00:00,95.152,19.19,25.72,1.8143,35911.81,4662.85,15611.594,14893.753
2022-01-18 03:00:00,95.251,19.19,25.72,1.809,35911.81,4662.85,15611.594,14893.753
2022-01-18 02:00:00,95.243,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-18 01:00:00,95.244,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-18 00:00:00,95.256,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 23:00:00,95.258,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 22:00:00,95.243,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 21:00:00,95.217,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 20:00:00,95.216,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 19:00:00,95.263,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 18:00:00,95.209,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 17:00:00,95.267,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 16:00:00,95.323,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 15:00:00,95.188,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 14:00:00,95.135,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 13:00:00,95.124,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 12:00:00,95.084,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 11:00:00,95.111,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 10:00:00,95.216,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 09:00:00,95.177,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 08:00:00,95.159,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 07:00:00,95.164,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 06:00:00,95.181,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 05:00:00,95.261,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 04:00:00,95.219,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 03:00:00,95.192,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-17 02:00:00,95.167,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-15 05:00:00,95.167,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-15 04:00:00,95.167,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-15 03:00:00,95.167,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-15 02:00:00,95.167,19.19,25.72,1.793,35911.81,4662.85,15611.594,14893.753
2022-01-15 01:00:00,95.167,19.19,25.72,1.7876,35911.81,4662.85,15611.594,14893.753
2022-01-15 00:00:00,95.161,19.21,25.76,1.7823,35905.19,4661.92,15606.705,14888.79
2022-01-14 23:00:00,95.165,20.4,26.8,1.7717,35763.06,4638.83,15511.452,14792.612
2022-01-14 22:00:00,95.194,20.45,26.9,1.7699,35749.54,4635.16,15522.714,14788.962
2022-01-14 21:00:00,95.249,21.09,27.73,1.7752,35683.36,4622.09,15450.341,14724.302
2022-01-14 20:00:00,95.13,20.39,27.03,1.7575,35863.64,4645.27,15554.355,14815.221
2022-01-14 19:00:00,95.0,20.88,27.85,1.7504,35853.03,4641.15,15503.274,14783.171
2022-01-14 18:00:00,94.902,20.24,26.78,1.7398,35958.77,4659.03,15584.214,14872.606
2022-01-14 17:00:00,94.918,21.82,27.05,1.7097,36113.62,4659.03,15495.617,14806.812
2022-01-14 16:00:00,94.884,21.52,27.05,1.7345,36113.62,4659.03,15495.617,14806.812
2022-01-14 15:00:00,94.829,20.12,27.05,1.7398,36113.62,4659.03,15495.617,14806.812
2022-01-14 14:00:00,94.793,20.02,27.05,1.7433,36113.62,4659.03,15495.617,14806.812
2022-01-14 13:00:00,94.786,19.91,27.05,1.7362,36113.62,4659.03,15495.617,14806.812
2022-01-14 12:00:00,94.718,20.15,27.05,1.7327,36113.62,4659.03,15495.617,14806.812
2022-01-14 11:00:00,94.742,20.31,27.05,1.7168,36113.62,4659.03,15495.617,14806.812
2022-01-14 10:00:00,94.704,20.31,27.05,1.7221,36113.62,4659.03,15495.617,14806.812
2022-01-14 09:00:00,94.648,20.31,27.05,1.7238,36113.62,4659.03,15495.617,14806.812
2022-01-14 08:00:00,94.696,20.31,27.05,1.7217,36113.62,4659.03,15495.617,14806.812
2022-01-14 07:00:00,94.698,20.31,27.05,1.7235,36113.62,4659.03,15495.617,14806.812
2022-01-14 06:00:00,94.727,20.31,27.05,1.7288,36113.62,4659.03,15495.617,14806.812
2022-01-14 05:00:00,94.771,20.31,27.05,1.727,36113.62,4659.03,15495.617,14806.812
2022-01-14 04:00:00,94.829,20.31,27.05,1.727,36113.62,4659.03,15495.617,14806.812
2022-01-14 03:00:00,94.86,20.31,27.05,1.72,36113.62,4659.03,15495.617,14806.812
2022-01-14 02:00:00,94.857,20.31,27.05,1.7006,36113.62,4659.03,15495.617,14806.812
2022-01-14 01:00:00,94.876,20.31,27.05,1.7059,36113.62,4659.03,15495.617,14806.812
2022-01-14 00:00:00,94.888,20.35,27.35,1.7006,36128.09,4660.21,15504.689,14815.082
2022-01-13 23:00:00,94.79,19.01,25.55,1.7094,36297.94,4689.15,15635.805,14943.52
2022-01-13 22:00:00,94.819,18.51,25.03,1.7164,36374.38,4702.02,15686.322,14990.724
2022-01-13 21:00:00,94.803,18.91,25.35,1.727,36284.86,4691.95,15649.463,14953.689
2022-01-13 20:00:00,94.759,17.75,23.93,1.7217,36498.19,4724.7,15811.268,15101.657
2022-01-13 19:00:00,94.788,18.22,24.42,1.7341,36415.59,4715.29,15774.674,15061.828
2022-01-13 18:00:00,94.706,17.64,23.35,1.7376,36429.35,4739.25,15951.739,15237.078
2022-01-13 17:00:00,94.729,17.79,23.44,1.7288,36290.32,4726.35,15905.096,15188.392
2022-01-13 16:00:00,94.851,17.88,23.44,1.7394,36290.32,4726.35,15905.096,15188.392
2022-01-13 15:00:00,94.833,18.09,23.44,1.7518,36290.32,4726.35,15905.096,15188.392
2022-01-13 14:00:00,94.832,17.93,23.44,1.75,36290.32,4726.35,15905.096,15188.392
2022-01-13 13:00:00,94.784,18.07,23.44,1.7518,36290.32,4726.35,15905.096,15188.392
2022-01-13 12:00:00,94.81,18.09,23.44,1.7535,36290.32,4726.35,15905.096,15188.392
2022-01-13 11:00:00,94.809,17.62,23.44,1.7411,36290.32,4726.35,15905.096,15188.392
2022-01-13 10:00:00,95.002,17.62,23.44,1.7429,36290.32,4726.35,15905.096,15188.392
2022-01-13 09:00:00,94.992,17.62,23.44,1.7376,36290.32,4726.35,15905.096,15188.392
2022-01-13 08:00:00,94.97,17.62,23.44,1.7446,36290.32,4726.35,15905.096,15188.392
2022-01-13 07:00:00,94.975,17.62,23.44,1.7463,36290.32,4726.35,15905.096,15188.392
2022-01-13 06:00:00,94.979,17.62,23.44,1.7517,36290.32,4726.35,15905.096,15188.392
2022-01-13 05:00:00,95.002,17.62,23.44,1.7463,36290.32,4726.35,15905.096,15188.392
2022-01-13 04:00:00,94.998,17.62,23.44,1.7587,36290.32,4726.35,15905.096,15188.392
2022-01-13 03:00:00,94.988,17.62,23.44,1.7499,36290.32,4726.35,15905.096,15188.392
2022-01-13 02:00:00,95.003,17.62,23.44,1.7517,36290.32,4726.35,15905.096,15188.392
2022-01-13 01:00:00,95.001,17.62,23.44,1.7463,36290.32,4726.35,15905.096,15188.392
2022-01-13 00:00:00,94.938,17.81,23.53,1.7375,36296.61,4726.55,15903.736,15187.716
2022-01-12 23:00:00,94.915,18.0,23.79,1.7252,36257.93,4725.7,15909.962,15204.414
2022-01-12 22:00:00,95.006,18.28,23.92,1.7287,36233.47,4720.1,15898.564,15197.207
2022-01-12 21:00:00,94.958,17.87,23.51,1.7163,36352.81,4733.54,15957.177,15246.011
2022-01-12 20:00:00,95.058,18.05,24.04,1.7287,36292.22,4725.86,15908.518,15198.031
2022-01-12 19:00:00,95.154,17.98,24.18,1.7287,36308.74,4723.3,15870.876,15171.639
2022-01-12 18:00:00,95.224,17.55,23.78,1.7375,36425.6,4742.96,15977.814,15291.344
2022-01-12 17:00:00,95.284,17.78,24.28,1.7234,36252.02,4713.07,15844.123,15153.449
2022-01-12 16:00:00,95.62,18.21,24.28,1.7428,36252.02,4713.07,15844.123,15153.449
2022-01-12 15:00:00,95.632,18.26,24.28,1.7446,36252.02,4713.07,15844.123,15153.449
2022-01-12 14:00:00,95.663,18.17,24.28,1.7463,36252.02,4713.07,15844.123,15153.449
2022-01-12 13:00:00,95.605,18.25,24.28,1.7446,36252.02,4713.07,15844.123,15153.449
2022-01-12 12:00:00,95.61,18.62,24.28,1.7428,36252.02,4713.07,15844.123,15153.449
2022-01-12 11:00:00,95.672,18.41,24.28,1.7481,36252.02,4713.07,15844.123,15153.449
2022-01-12 10:00:00,95.621,18.41,24.28,1.734,36252.02,4713.07,15844.123,15153.449
2022-01-12 09:00:00,95.562,18.41,24.28,1.7304,36252.02,4713.07,15844.123,15153.449
2022-01-12 08:00:00,95.572,18.41,24.28,1.7321,36252.02,4713.07,15844.123,15153.449
2022-01-12 07:00:00,95.556,18.41,24.28,1.7357,36252.02,4713.07,15844.123,15153.449
2022-01-12 06:00:00,95.57,18.41,24.28,1.7374,36252.02,4713.07,15844.123,15153.449
2022-01-12 05:00:00,95.592,18.41,24.28,1.7392,36252.02,4713.07,15844.123,15153.449
2022-01-12 04:00:00,95.578,18.41,24.28,1.741,36252.02,4713.07,15844.123,15153.449
2022-01-12 03:00:00,95.601,18.41,24.28,1.7445,36252.02,4713.07,15844.123,15153.449
2022-01-12 02:00:00,95.612,18.41,24.28,1.7463,36252.02,4713.07,15844.123,15153.449
2022-01-12 01:00:00,95.605,18.41,24.28,1.7374,36252.02,4713.07,15844.123,15153.449
2022-01-12 00:00:00,95.625,18.35,24.16,1.741,36249.86,4712.87,15842.338,15151.682
2022-01-11 23:00:00,95.624,18.41,24.17,1.7463,36224.54,4705.36,15821.463,15135.018
2022-01-11 22:00:00,95.633,18.54,24.23,1.7516,36176.4,4701.13,15812.837,15129.759
2022-01-11 21:00:00,95.724,18.65,24.78,1.7675,36152.7,4693.99,15782.79,15097.549
2022-01-11 20:00:00,95.68,18.92,24.53,1.764,36076.11,4692.05,15826.429,15133.25
2022-01-11 19:00:00,95.852,20.24,26.22,1.7746,35874.99,4650.54,15575.453,14904.09
2022-01-11 18:00:00,95.989,20.66,26.59,1.764,35811.6,4644.27,15561.98,14903.442
2022-01-11 17:00:00,95.985,19.76,25.83,1.7728,36068.87,4670.29,15614.426,14942.828
2022-01-11 16:00:00,95.938,19.4,25.83,1.7586,36068.87,4670.29,15614.426,14942.828
2022-01-11 15:00:00,95.875,19.35,25.83,1.7551,36068.87,4670.29,15614.426,14942.828
2022-01-11 14:00:00,95.91,19.25,25.83,1.7533,36068.87,4670.29,15614.426,14942.828
2022-01-11 13:00:00,95.886,19.11,25.83,1.748,36068.87,4670.29,15614.426,14942.828
2022-01-11 12:00:00,95.786,19.6,25.83,1.7533,36068.87,4670.29,15614.426,14942.828
2022-01-11 11:00:00,95.833,19.4,25.83,1.7586,36068.87,4670.29,15614.426,14942.828
2022-01-11 10:00:00,95.889,19.4,25.83,1.7586,36068.87,4670.29,15614.426,14942.828
2022-01-11 09:00:00,95.862,19.4,25.83,1.7622,36068.87,4670.29,15614.426,14942.828
2022-01-11 08:00:00,95.858,19.4,25.83,1.7621,36068.87,4670.29,15614.426,14942.828
2022-01-11 07:00:00,95.867,19.4,25.83,1.7656,36068.87,4670.29,15614.426,14942.828
2022-01-11 06:00:00,95.889,19.4,25.83,1.7638,36068.87,4670.29,15614.426,14942.828
2022-01-11 05:00:00,95.911,19.4,25.83,1.7568,36068.87,4670.29,15614.426,14942.828
2022-01-11 04:00:00,95.919,19.4,25.83,1.7621,36068.87,4670.29,15614.426,14942.828
2022-01-11 03:00:00,95.947,19.4,25.83,1.7674,36068.87,4670.29,15614.426,14942.828
2022-01-11 02:00:00,95.961,19.4,25.83,1.755,36068.87,4670.29,15614.426,14942.828
2022-01-11 01:00:00,95.956,19.4,25.83,1.7621,36068.87,4670.29,15614.426,14942.828
2022-01-11 00:00:00,95.963,19.29,25.67,1.7709,36065.01,4669.85,15613.361,14942.142
2022-01-10 23:00:00,95.991,20.62,27.22,1.7798,35968.41,4645.97,15476.125,14812.47
2022-01-10 22:00:00,95.998,21.05,27.83,1.7763,35932.11,4635.08,15421.96,14758.163
2022-01-10 21:00:00,95.96,22.05,28.88,1.7798,35787.48,4608.8,15289.591,14640.287
2022-01-10 20:00:00,95.954,21.9,28.55,1.7904,35797.8,4610.62,15310.77,14668.98
2022-01-10 19:00:00,96.005,22.74,29.71,1.7975,35717.17,4593.18,15207.953,14568.204
2022-01-10 18:00:00,96.179,22.23,29.71,1.8082,35860.51,4609.14,15271.623,14624.946
